D Sapphire Restaurant,20794,Kaikhali
The Conclusion,18834246,Kaikhali
Babul,18578169,Kaikhali
Subway,18452207,Kaikhali
Raju Sweets,22468,Kaikhali
Mio Amore,24688,Kaikhali
Aami Bangali Kitchen,18281713,Kaikhali
Baked 24x7,18673425,Kaikhali
Venezia,18868038,Kaikhali
Home Style,22469,Kaikhali
The Bahamas Temptation,18731651,Kaikhali
Bina Snacks & Caterers,18779933,Kaikhali
Mostly Mughlai,18767476,Kaikhali
Biryani Hut,18591955,Kaikhali
The French Loaf,18576643,Kaikhali
Waffle Wallah,18757972,Kaikhali
Aahar,18753380,Kaikhali
Hot & Crispy Fried Chicken,18785137,Kaikhali
Den,21587,Kaikhali
Samriddhi,18573285,Kaikhali
Cafe Coffee Day,21918,Kaikhali
Grilled N Fried,18740203,Kaikhali
Butter Chicken Wala,18614682,Kaikhali
K G N Nasir Hotel,18281731,Kaikhali
Hoops Restaurant,18651943,Kaikhali
Hoops Restraurant,18664534,Kaikhali
Arome Smak,18677335,Kaikhali
Tripti Fast Food,18714083,Kaikhali
EG Kitchen,18743752,Kaikhali
Monarch Restaurant,18758495,Kaikhali
E.G Kitchen,18740750,Kaikhali
Lipiz Kitchen,18761269,Kaikhali
Pakawan Restaurant,22225,Kaikhali
Dragon Shack,18765506,Kaikhali
99 Kombo,18790400,Kaikhali
The Sugarr & Spice,18128523,Kaikhali
Blissful Cakes ,18646706,Kaikhali
Topi Wala,18580253,Kaikhali
Green Chilli Restaurant,21828,Kaikhali
Thali Hut,18558619,Kaikhali
Ralli's,18687083,Kaikhali
UFC - Unique Food Corner,18629327,Kalindi
Cafe Saffron,18649526,Kalindi
Hotpot Tiffin,18473100,Kalindi
Hindi Chini,18777108,Kalindi
Uno Chicago Bar & Grill,18812843,Kankurgachi
Besstoo,18621417,Kankurgachi
Haka,20782,Kankurgachi
Flame N Grill Restaurant,21220,Kankurgachi
Hoppipola,18420396,Kankurgachi
Jungle Safari,18762917,Kankurgachi
Honey Da Dhaba,21269,Kankurgachi
Beer Republic,18166940,Kankurgachi
Chapter 2,18265441,Kankurgachi
Pawan Putra,24802,Kankurgachi
Caafe 360 Degree,23468,Kankurgachi
Domino's Pizza,20984,Kankurgachi
McDonald's,21539,Kankurgachi
Puchkaman,18863373,Kankurgachi
Haryana Sweets,18265447,Kankurgachi
Hong Kong,21231,Kankurgachi
The Tunnel,18794825,Kankurgachi
Kankurgachi Dhaba,18461760,Kankurgachi
3D Lounge,18810425,Kankurgachi
KFC,21534,Kankurgachi
The Belgian Bakery,23674,Kankurgachi
Haldiram's,25455,Kankurgachi
La Griglia,22361,Kankurgachi
Nasta,24419,Kankurgachi
Keventers,18516866,Kankurgachi
Wow! Momo,18657106,Kankurgachi
Cafe Coffee Day,21109,Kankurgachi
Baskin Robbins,20978,Kankurgachi
Onam,18461753,Kankurgachi
The Rose,21274,Kankurgachi
Cakes,23663,Kankurgachi
Go Green,23595,Kankurgachi
Mio Amore Restaurant,21354,Kankurgachi
Bhikharam Chandmal,21824,Kankurgachi
The Belgian Waffle Co.,18641217,Kankurgachi
Bake o Cake,18162653,Kankurgachi
Apu's Galaxy,18647585,Kankurgachi
Rajendra Hotel,18737561,Kankurgachi
Apu's Kitchen,24140,Kankurgachi
Sharma Tea,18552459,Kankurgachi
KK's Fusion,21633,Kankurgachi
The Arab Knights,18249160,Kankurgachi
Goutam's,18281727,Kankurgachi
Spice It Up,22453,Kankurgachi
Silver Spoon,23182,Kankurgachi
Bhikaram Chandmal Rajuji,18705182,Kankurgachi
Subway,20963,Kankurgachi
Foodie's Delight,25198,Kankurgachi
Chai Break,18361641,Kankurgachi
Bikers Dhaba,18794881,Kankurgachi
The Golden Bridge,18794889,Kankurgachi
The Noodle Story,18461749,Kankurgachi
Soul Kitchen,18249141,Kankurgachi
The Cake Xpress,18800658,Kankurgachi
Chocotarian,22991,Kankurgachi
Ghosh Brothers,25454,Kankurgachi
HNS Food Corner,22603,Kankurgachi
Schezwan Pepper,24433,Kankurgachi
Satyanarayan Restaurant,22602,Kankurgachi
The Cream & Fudge,18452192,Kankurgachi
Arrk,18361683,Kankurgachi
The SStreeet,18651487,Kankurgachi
Drive In Snacks Bar,22500,Kankurgachi
Chat Pata,18213984,Kankurgachi
Tutu's Fast Food,22620,Kankurgachi
Frapp,18702901,Kankurgachi
Waffle Wallah,18810674,Kankurgachi
Chill Pill,18213980,Kankurgachi
On The Menu,18631045,Kankurgachi
Mio Amore,25313,Kankurgachi
Krazy for Chocolates,24675,Kankurgachi
Veggie Cafe,18660415,Kankurgachi
Chennai Express,18521507,Kankurgachi
Pasha - The Pearl Hotel,21501,Kankurgachi
Tewari Sweets,24418,Kankurgachi
CFC,18213990,Kankurgachi
Flurys,23697,Kankurgachi
Hot N Fresh,24901,Kankurgachi
Let's Chaat,18521508,Kankurgachi
We Bake,18534922,Kankurgachi
Ghosh Sweets,18637460,Kankurgachi
Grill Mates,24439,Kankurgachi
Momore,25137,Kankurgachi
AB's Kitchen,18882489,Kankurgachi
Delight,18361682,Kankurgachi
Andy's Kitchen,18354568,Kankurgachi
Kwality Wall's Swirl's,18198661,Kankurgachi
Sizzling Sizzler,18213994,Kankurgachi
Rising Bun,18581050,Kankurgachi
Sketch The Cafe,18452196,Kankurgachi
Yo-Tibet,18521505,Kankurgachi
Aahar Just Veg,18801836,Kankurgachi
Khabar - The Eatery,18200597,Kankurgachi
Gupta Brothers,18885786,Kankurgachi
Pizza Hut,24338,Kankurgachi
Hidden Dragon,18213992,Kankurgachi
Annapurna Sweets,18565303,Kankurgachi
Madina Fast Food Centre,18639048,Kankurgachi
Chinese Fast Food Center,18726914,Kankurgachi
Kathleen,23045,Kankurgachi
Blaquiere's,25583,Kankurgachi
Niranjan Sweets,25730,Kankurgachi
Dolar Rannaghar,18769658,Kankurgachi
Madhur Sweets,18784948,Kankurgachi
The Sugarr & Spice,18128510,Kankurgachi
Bengal Food Factory,18676430,Kankurgachi
New Ghosh Brothers,18281734,Kankurgachi
Shahi,18213996,Kankurgachi
Bakuli Brothers,18683530,Kankurgachi
Coconut,18213986,Kankurgachi
Shawarma Kings,18415465,Kankurgachi
Coffee World,18521504,Kankurgachi
Fyoom,18270225,Kankurgachi
Sip N Lick,23279,Kankurgachi
Why So Serious,18287271,Kankurgachi
Say Cheese,22363,Kankurgachi
New Punjabi Hotel,18325245,Kankurgachi
Gokul Bhog,18249186,Kankurgachi
Cassoulet Restaurant,18162654,Kestopur
Zaareen,18653854,Kestopur
Gupta's Veg,21483,Kestopur
The New Red Chilly,18535732,Kestopur
Kathi Junction,18623944,Kestopur
Swad,18162667,Kestopur
Bala Kitchen,18440200,Kestopur
Firang Punjab,18833911,Kestopur
QFC,18606738,Kestopur
Magnum,18660731,Kestopur
Pizza Kingdom - Royal Taste of Italy,18691091,Kestopur
Foodie,18863248,Kestopur
Food Gossip,18586437,Kestopur
Rozana,18659609,Kestopur
Mio Amore,25297,Kestopur
Krispies by Cassoulet,18740148,Kestopur
E-Restaurant,18856107,Kestopur
The Urban Spoon,24162,Kestopur
New Tasty Taste,18641160,Kestopur
Food Break,18851792,Kestopur
Kolkata Kanteen,18595015,Kestopur
Sai Jalpan Junction,18431448,Kestopur
PiuCookShop Bakery,18708728,Kestopur
New Mezban Biriyani Palace,24941,Kestopur
IFC,18631245,Kestopur
Ganguram,24391,Kestopur
Spice Counter,18368691,Kestopur
Chingari,18790188,Kestopur
Golden Sun,25750,Kestopur
KIFO - Food's by Kilo,18458033,Kestopur
Pepperz ,18654731,Kestopur
Chakle,18461732,Kestopur
i-Fit,18626345,Kestopur
Indus Pizza,18586622,Kestopur
New Bala Kitchen,18867741,Kestopur
Ram Bhog Fast Food Centre and Restaurant,18346669,Kestopur
Scone,18662087,Kestopur
Dial a Dinner,18720498,Kestopur
Ghosh Sweets,24158,Kestopur
Aamar Bangla,18526315,Kestopur
Ambrosia,20744,Kestopur
Morning Meal By Mom,18420406,Kestopur
Saha's Restaurant,18664320,Kestopur
Just Fry,18692895,Kestopur
One Up,18682350,Kestopur
Super Haji Biryani,22104,Kestopur
A1 Haji Fast Food Centre,18806536,Kestopur
Appayan,24943,Kestopur
Bapi Hotel & Restaurant,22835,Kestopur
Anna's Cafe,18741818,Kestopur
Chillies,24165,Kestopur
Panchphoron,18684665,Kestopur
Just Baked,18217454,Kestopur
Shawn's Hut,18754977,Kestopur
Ahaar Restaurant,18214000,Kestopur
Picnic Restaurant's,18720122,Kestopur
Fluffy Treats,18017640,Kestopur
Ahar Hotel & Restaurants,18678059,Kestopur
Banchharam's,18343742,Kestopur
Pradhan N Choudhury's Kitchen,18666575,Kestopur
The Fried Factory,18682432,Kestopur
Frying Pan,18605615,Kestopur
Dhanashree,18779113,Kestopur
The Punjabi Brothers,18582440,Kestopur
Lords Restaurant,21436,Kestopur
Little Hatke,18636903,Kestopur
New Little Chef,21250,Kestopur
Bhojpatra,18771527,Kestopur
New Town Food Centre,18663101,Kestopur
Krishna Bhog,24157,Kestopur
Mondal Sweets & Confectioners,24156,Kestopur
Shree Ganesh Nasta and Sweets,24166,Kestopur
Rasoi,24496,Kestopur
China Gang,18885037,Kestopur
Aahar Hotel & Restaurant,22240,Kestopur
Jibh-E-Jol,24147,Kestopur
Momo Cellar,18727926,Kestopur
Tara Maa Sweets & Confectioners,24163,Kestopur
Dalchini,18610437,Kestopur
Me and Coffee,18710719,Kestopur
Hungry Hub,18440209,Kestopur
English Bakes & Muffins,18452217,Kestopur
Kathleen,22088,Kestopur
Rekha's Kitchen,18605700,Kestopur
Foodizo,18657883,Kestopur
Delicious & Yummy,18679093,Kestopur
Eatarean,18710175,Kestopur
Shrimon's Kitchen,24937,Kestopur
The Chef S.P.L Food,18887191,Kestopur
Bengal Food Factory,18676420,Kestopur
Food Studio,18776883,Kestopur
Chatakk Matakk,18631282,Kestopur
New Arsalan Biryani House,23945,Kestopur
Sarathi,24159,Kestopur
Just Chinese,18343740,Kestopur
Maa Tara Restaurant,18689882,Kestopur
Silver Chimney,22831,Kestopur
Fine Food Kitchen,18662193,Kestopur
Parivar Biriyani,22840,Kestopur
Pasteleria Bakery,18892241,Kestopur
Dehat,20761,Lake Town
The Kitchen,18625538,Lake Town
The Rose,21273,Lake Town
Buddha Bites,25607,Lake Town
Anir's,18017620,Lake Town
Kettle Petal,18631379,Lake Town
Domino's Pizza,24623,Lake Town
Kings Grill,21469,Lake Town
Mahalaya Snacks Corner,20759,Lake Town
American Waffle House,18711202,Lake Town
Belgian Waffle Junction,18753385,Lake Town
Star Dhaba,18824923,Lake Town
The Blue Poppy,24621,Lake Town
Junk Out,18562441,Lake Town
Wing Wah,20787,Lake Town
Anandamayee Sweets,18332684,Lake Town
Sweet Corn,21228,Lake Town
Chineese Quisine,21420,Lake Town
Bhikharam Chandmal,18521700,Lake Town
Aatithya,20755,Lake Town
Tapri,18777018,Lake Town
Benfish,18468792,Lake Town
K. C. Das,23265,Lake Town
Z Momo,18822067,Lake Town
Chef Mao,18655714,Lake Town
The French Loaf,18523987,Lake Town
Cafe Valley,23159,Lake Town
F N P Cakes 'N' More,18631293,Lake Town
Sahi Food Corner,18648460,Lake Town
Sweet Brew Cafe,18788552,Lake Town
Hungry Hippo,18249162,Lake Town
Mio Amore,25301,Lake Town
Maggi Point,18563784,Lake Town
Banarasi Chaat Bhandar,18574172,Lake Town
Wow! Momo,18287228,Lake Town
Bala G,18287233,Lake Town
Nirmal Food Plaza,18833783,Lake Town
FNP Cakes,18645768,Lake Town
Subway,18521701,Lake Town
VIP Sweets,24931,Lake Town
Just Baked,23259,Lake Town
Shree Krishna Sweets,25446,Lake Town
Cafe Coffee Day,18270261,Lake Town
Yummy Taste,18612597,Lake Town
New Mezban,24618,Lake Town
Annapurna,24865,Lake Town
BNB Food Experiences,18880450,Lake Town
Sharma Snacks,25415,Lake Town
Re-Live D 90's,18682558,Lake Town
The Sugarr & Spice,18128524,Lake Town
GST - Grilled Sandwich Toast,18642638,Lake Town
Twister,18631073,Lake Town
Toaste Adda,24841,Lake Town
The Flavours Of Calcutta,18697258,Lake Town
Tea Junction,18708002,Lake Town
Monarch Food Junction,18708383,Lake Town
Maggie Huts,18874823,Lake Town
Pie In The Sky,18386788,Lake Town
Kathleen,21202,Lake Town
The Cake Fairy,25120,Lake Town
Soo Fresh,18420476,Lake Town
Maa Sitala Mistanna Bhandar,24673,Lake Town
The Shake Factory,18890536,Lake Town
Annapurna Sweets,18237041,Lake Town
Eastern Sweets & Confectioner,18281704,Lake Town
Chulha and Wok,18887228,Lake Town
MEHFIL,18747914,Lake Town
The Cake Walk,18588165,Lake Town
Host,18386820,Lake Town
Riddhi Siddhi,20802,Lake Town
Barbeque Nation,18678463,Nagerbazar
Aminia,23557,Nagerbazar
KFC,23227,Nagerbazar
Rang De Basanti Dhaba,24547,Nagerbazar
Hotel Taaj,21296,Nagerbazar
Kasturi Restaurant,18017608,Nagerbazar
Noodle Oodle,18334323,Nagerbazar
Domino's Pizza,23672,Nagerbazar
Mitra Cafe,18461727,Nagerbazar
Gurudev Restaurant,18017624,Nagerbazar
Mio Amore,25331,Nagerbazar
Red Kitchen & Lounge,18589175,Nagerbazar
11 to 11 Tastebusterzz,18420522,Nagerbazar
Mama Mia!,25482,Nagerbazar
Tara Maa food Express,18690353,Nagerbazar
Edibowl | Calcutta,18714069,Nagerbazar
Saloby Restaurant & Caterers,18670930,Nagerbazar
Tea Junction,23685,Nagerbazar
Basanti Sweets,17983787,Nagerbazar
Kwality Wall's Swirl's,18345806,Nagerbazar
NH Sky Lounge,24034,Nagerbazar
Cake and Bake,18563299,Nagerbazar
Adiram's,18562395,Nagerbazar
Ashirbad Restaurant,18452204,Nagerbazar
Barsha,22042,Nagerbazar
Maharaja,20658,Nagerbazar
Cake Creations,21329,Nagerbazar
Thali - Only Alibaba,18635821,Nagerbazar
Swarnachura,18270240,Nagerbazar
The Sugarr & Spice,18070816,Nagerbazar
Bhojohori Manna,18377100,Nagerbazar
Go Grillzz,18354073,Nagerbazar
Saheb Fast Food Centre,18641310,Nagerbazar
QFC - Quality Fried Chicken,18550436,Nagerbazar
Panda Junction,18281724,Nagerbazar
The French Loaf,18783383,Nagerbazar
New Haji Saheb,22797,Nagerbazar
Janata Hotel and Restaurant,20650,Nagerbazar
A1 Food Court,18369802,Nagerbazar
Noodle Oodle Express,18565249,Nagerbazar
Wow Roll,18420507,Nagerbazar
Aami Bangali,18662980,Nagerbazar
Momo Tomo,18509845,Nagerbazar
Pabitra Restaurant,20768,Nagerbazar
Hesel Food Court,18613454,Nagerbazar
The Noodle Story,18535839,Nagerbazar
Mum's Kitchen,24903,Nagerbazar
Shiraz Golden Restaurant,21307,Nagerbazar
Cafe Coffee Day,18281710,Nagerbazar
Dumpling Momo,24003,Nagerbazar
Temptation Cafe,18568872,Nagerbazar
Chopsticks,18166902,Nagerbazar
Ashna Biryani and Chap Centre ,18596028,Nagerbazar
Just Baked,18772269,Nagerbazar
Coffee World,18134887,Nagerbazar
Delicious Too,18264753,Nagerbazar
Sristy's Kitchen ,18585890,Nagerbazar
Anand Food Plaza,18621470,Nagerbazar
Havatey,18420509,Nagerbazar
Kathleen,22995,Nagerbazar
Gop Shop,18570475,Nagerbazar
Cake Forever,18676613,Nagerbazar
Tongu's Ten,18730353,Nagerbazar
Nightangle,24879,Nagerbazar
Warm Delights,25573,Nagerbazar
Mx Corn,18281708,Nagerbazar
Kolkata Fried Chicken,18569905,Nagerbazar
Fujusa,18622020,Nagerbazar
Pepper N Chilli,18679652,Nagerbazar
Kebabish Grill India,25716,Nagerbazar
Zero Degree,24864,Nagerbazar
Nandan Sweets,18270212,Nagerbazar
Pizzicone,18568355,Nagerbazar
Global Bengal,18380525,Nagerbazar
Shawa Rama,18461757,Nagerbazar
Bhel Junction,18281712,Nagerbazar
Bhikaram Chandmal,18544134,Nagerbazar
Sungrill,18774310,Nagerbazar
Renuka Snacks,22614,Nagerbazar
Tongue's Ten,18895624,Nagerbazar
Momozing,18895336,Nagerbazar
Tamara - Pipal Tree Hotel,23587,Rajarhat
Seasonal Tastes - The Westin Kolkata Rajarhat,18581816,Rajarhat
MAB,18821947,Rajarhat
Arsalan,18166925,Rajarhat
Kabuliwala,18382567,Rajarhat
Traffic Gastropub,18414440,Rajarhat
Aminia,24485,Rajarhat
Riwaz ,18814153,Rajarhat
Momo I Am,18361657,Rajarhat
Cafe Ekante,25538,Rajarhat
Madira,18825044,Rajarhat
XII Zodiac‬ - The Fern Residency,18270247,Rajarhat
Country Roads,18249185,Rajarhat
KFC,23228,Rajarhat
Bangla Misti Hub,18773883,Rajarhat
McDonald's,21540,Rajarhat
Oval Lounge,18249172,Rajarhat
Calcutta Bistro,21876,Rajarhat
Cafe JUNKtion,18806430,Rajarhat
Pizza Hut,18855816,Rajarhat
Friends Of Pho,21370,Rajarhat
6 Ballygunge Place,18848647,Rajarhat
Chufang The Kitchen,18675852,Rajarhat
CFC,18777858,Rajarhat
Munch&Chow,18562244,Rajarhat
The Square - Novotel,18747216,Rajarhat
The Orient,24533,Rajarhat
Jiban Jamuna,22428,Rajarhat
The Bahamas,22033,Rajarhat
King's Bakery,18680578,Rajarhat
Throttle Shrottle,18536650,Rajarhat
Emoji,18750375,Rajarhat
Social Kitchen - Holiday Inn,18440204,Rajarhat
Kerala Kuisine,18863000,Rajarhat
Azad Hind,24668,Rajarhat
MAB,18821947,New Town
Seasonal Tastes - The Westin Kolkata Rajarhat,18581816,New Town
Country Roads,18249185,New Town
Kabuliwala,18382567,New Town
Cafe Ekante,25538,New Town
Madira,18825044,New Town
KFC,23228,New Town
Bangla Misti Hub,18773883,New Town
Tamara - Pipal Tree Hotel,23587,New Town
Oval Lounge,21876,New Town
Calcutta Bistro,18806430,New Town
6 Ballygunge Place,18675852,New Town
Chufang The Kitchen,18777858,New Town
CFC,18562244,New Town
The Square - Novotel,24533,New Town
King's Bakery,18680578,New Town
Throttle Shrottle,18536650,New Town
Emoji,18750375,New Town
Kerala Kuisine,18863000,New Town
Azad Hind,24668,New Town
Maa Annapurna - Ghar Ka Khana,18696024,New Town
Ice & Spice,18683305,New Town
Afiaa Rolls,18670971,New Town
The Japanese Restaurant & Garden,18535406,New Town
Yagna - Vedic Village Spa Resort,21617,New Town
Annapurna Sweets,18237050,New Town
Footpath Restaurant,18745608,New Town
New Darjeeling Fast Food,18668993,New Town
Stomach Fuel,18817297,New Town
On The ROCKZ,18471955,New Town
Sen5es,18461737,New Town
47 South Tangra Road,21815,New Town
Dawat Restaurant,24572,New Town
Punjabi Adda,18836908,New Town
Hola!,18559333,New Town
Le Vanilla,24678,New Town
Pind Da Dhaba,18803806,New Town
Maple The Kitchen,18398892,New Town
The Wall,18680393,New Town
Family Chicken,18744176,New Town
Domino's Pizza,23339,New Town
The Bongz Resto,18823671,New Town
Cafe Ekante Eco Park Jetty,18311151,New Town
Goutam’s,18596358,New Town
Yo Yo Punjabi Dhaba,18756273,New Town
Crazy 4 Cakes,18643392,New Town
Nalin Chandra Das & Sons,18686797,New Town
A Sweet Surrrender,23254,New Town
Cake It,18287253,New Town
Cafe Treat - The Pride Hotels,21621,New Town
Wild Mint,18590384,New Town
Oye Dabba,18674932,New Town
Mehmaan,18443214,New Town
Ganpati Foods,18471946,New Town
Litti Inbox,18762901,New Town
NBCC Ghar Ka Khana,18689044,New Town
My Second Home,18784902,New Town
4 Thali,18773491,New Town
Mehak-e-Punjab,21992,New Town
Studio - The Pan-Asian Galerie - Novotel,17983801,New Town
Fuel Resto Bar- The Pride Hotels,23246,New Town
Wow Chow,18790217,New Town
Sante - Novotel,24839,New Town
Buddy's Yard Cafe,18742405,New Town
Aaheli Xpress,21574,New Town
Moghul-E-Azam,18270223,New Town
Yule Tea Lounge,18270221,New Town
Calcutta Retro,23433,New Town
Mumbai Chinese,18669142,New Town
New Darjeeling Food Shop,18608893,New Town
Biryani Hut,18753214,New Town
Hotel Yaseen,18788469,New Town
Cheesy Blast,18609409,New Town
Cake and Bake,18318768,New Town
Momore,24350,New Town
Chefs kitchen,18435367,New Town
Burger Home,18668958,New Town
Thali Junction,18670821,New Town
Spencer Patisserie,18265431,New Town
Hungree Bites,18669004,New Town
Bijoli Grill Foods Corner,18823873,New Town
Wow! Momo,18771699,New Town
Table Nine,18813156,New Town
Tessa,18551253,New Town
The Village,18017635,New Town
Cafe Chaos,18721772,New Town
Hot N Spicy,18731980,New Town
Red Cooker,18585459,New Town
Shanghai Kitchen,18801434,New Town
Waffle Wallah,18673778,New Town
Bhoomi - Vedic Village Spa Resort,21618,New Town
Afraa Deli,23787,New Town
Thaaliwala,18801730,New Town
Bluezz,18474097,New Town
Bajrangbali Food Centre,18732494,New Town
BKFC-Burman's Kolkata Fried Chicken,18807745,New Town
Roy's Waffle,18565969,New Town
Roll Company,18615290,New Town
Vaahjee Pure Vegetarian Restaurant,18546403,New Town
Flurys,23713,New Town
99 The Multicuisine Restaurant,18564771,New Town
Hot.Com,18613784,New Town
Peckish,18630267,New Town
Downtown,18677553,New Town
Chatpata Adda,18638060,New Town
Mobina's Kitchen,18214522,New Town
Mio Amore,25248,New Town
Hotshot Meals,18578957,New Town
Raya Bar & Lounge By Pipal Tree,23588,New Town
The Yellow Straw,18649902,New Town
New Town Bakery,18765298,New Town
Tea House,18642377,New Town
The French Loaf,24506,New Town
Jolly Jecker,23635,New Town
Xebra - The Sports Lounge,24123,New Town
Cafe Coffee Day,21112,New Town
Café Ekante Houseboat Restaurant,18311125,New Town
Wow! Momo,21663,New Town
Tea Junction,18707616,New Town
Blue And Sky Rooftop Restaurant,18724697,New Town
The All Fish Restaurant,18578709,New Town
Food Heaven,18854135,New Town
Only Alibaba,20910,New Town
The Tea Trove,18017611,New Town
Cafe Ekante Floating Boat,18311145,New Town
The Royal Anns,18620354,New Town
Grubcart,18776705,New Town
Hot n Spice Fast Food,18671465,New Town
South Junction,18670491,New Town
Papa Chow,18670493,New Town
Subway,18535367,New Town
Cafe Coffee,24141,New Town
Cozy Cafe,18465806,New Town
The Food Yard,18647304,New Town
Agnee - Vedic Village Spa Resort,21616,New Town
The Noodle Story,18589849,New Town
Online Kitchen,18670502,New Town
Biriyani Bar,22788,New Town
VDEN - Vedic Village Spa Resort,24575,New Town
Shawarma City,18498757,New Town
Sector 5 Restro,18143255,New Town
The Mughaals,18676196,New Town
Food Corner & Kitchen,18805918,New Town
Chai - Vedic Village Spa Resort,21619,New Town
Newtown Bakery,18749512,New Town
Chinese & Indian Food,24125,New Town
Bagicha,18881861,New Town
Ranna Ghar,18712027,New Town
Cream Bell,18797107,New Town
Sher E Bengal,18134911,New Town
AFC,18669000,New Town
Nightsaviour,18801737,New Town
Aamaar Kitchen,18861846,New Town
Baskin Robbins,18871102,New Town
Hello Hungers,18871351,New Town
Creazy Kitchen,18709772,New Town
Mother's Wax Cafe,18359365,New Town
T AND T KITCHEN,18385350,New Town
Cup Cake Craze,18678896,New Town
Mishra's Restaurant Cum Bar,18792029,New Town
Beans N Barrels,18763836,New Town
Cafeteria Club House,18633300,New Town
Sanjay Dhaba Maa Tara,18669077,New Town
Eat Treats & More,18788007,New Town
Yum Restaurant & Catering,18869669,New Town
Superstar Haji Biryani,18824943,New Town
Buddha Bites,18817262,New Town
Biryani Company,18611883,New Town
Mamma's Bakery Point,18443230,New Town
Conti-Club,18757453,New Town
BonsaiBay,18843050,New Town
Nawab Resturant,18846462,New Town
Mughals,18866755,New Town
Baked & Fried,18213974,New Town
Opt In,18213973,New Town
Food Stall,18270213,New Town
Cafe Ekante Nazrul Tirtha,18311149,New Town
Khana Peena Restaurant,18879251,New Town
Tummy Full,18817377,New Town
Ar-Han-Thai,18498763,New Town
Kafe Shot,24890,New Town
MY LUNCHBOX,18864601,New Town
Zara Restuarant,18885603,New Town
Leaves 'n Aroma,18161781,New Town
Veg Spicy Hut,18312870,New Town
ACT II,18617486,New Town
ABCD & Caterers,18617432,New Town
Sips N Bites,18799468,New Town
Whatchamacallit,18789299,New Town
Foooddy Dot Com,18249170,New Town
Krazzy Kulfi,18514930,New Town
Kol-Belly,18674019,New Town
Kurkum,18848667,New Town
Mode 9,18381699,New Town
Majoni's Kitchen,18806504,New Town
FoodSmily,18540453,New Town
Ghar Ka Khana,18529885,New Town
Bengal Biryani,18578772,New Town
Biryani @ 123,18625805,New Town
Rishob Food Center,18671368,New Town
The Prapti Continental,18724142,New Town
Spice It Up,18752260,New Town
Galaxy Restaurant,18765112,New Town
Lunch Break,18791037,New Town
Abinandan Caterer,18853736,New Town
Mapple,18889552,New Town
Zaiqa Biriyani,18880665,New Town
Delice - Novotel,24838,New Town
Laskar Biriyani House,24203,New Town
Piku Chocolates,18560889,New Town
Maaer Ranna Ghor,18626202,New Town
Kwality Wall's Swirl's,24038,New Town
E Kitchen by Urban Feast,18377110,New Town
Republic Of Chicken,18544629,New Town
Kitchen 365,18712777,New Town
Bellanzo Kitchen,18882510,New Town
Papa Chow,18672013,New Town
Nepal Sweets,18810411,New Town
Samarosa,18884821,New Town
Pink & Blue,18486941,New Town
The Momo House,18603301,New Town
Free Bird,18651305,New Town
Fresh KooKs,18660574,New Town
Maddy's Kitchen,18677779,New Town
Kathleen,18681658,New Town
DRUMS & GRILL,18683290,New Town
The Biryani Junction,18692842,New Town
Ghosh Sweets,18726628,New Town
RON'S KITCHEN,18735911,New Town
Cake Serve,18428533,New Town
Pastel ,18723778,New Town
Waffle Delights,18882552,New Town
Food & Food,18270215,New Town
Food Cafe,18270217,New Town
Ice Queen Parlour,18878871,New Town
The Spoon & Fork,18730565,New Town
Asia In Box,18671453,New Town
B Foodiez,18622051,New Town
Delicious Restora,18888545,New Town
Rab Da Dhaba,18886029,New Town
nawab biryani,18824674,New Town
Bengal Food Factory,18676421,New Town
Kashmiri & More,18671403,New Town
Addiction,21855,New Town
Biryani Box,18338092,New Town
Spicy Republic,18670888,New Town
Cafe Ekante Open Air,18311147,New Town
Biryani @ 99,18622787,New Town
Annapurna Kitchen,18821712,New Town
QFC - Quality Fried Chicken,18671602,New Town
SP²,18675211,New Town
Badshahi,18580445,New Town
Orchid E-Kitchen,18676898,New Town
Newtown Food Hub - By Bangaleeana,18892774,New Town
Bapi Biryani,18893137,New Town
Affan Biryani,18893758,New Town
King Shawarma Express,18669260,New Town
kathi Roll Corner,18895649,New Town
JW Kitchen - JW Marriott Hotel Kolkata,18398880,Science City Area
Sigree Global Grill,24452,Science City Area
Byepass Dhaba,18162672,Science City Area
Vintage Asia - JW Marriott Hotel Kolkata,18420362,Science City Area
Mainland China,21216,Science City Area
Peshawri - ITC Sonar,21357,Science City Area
JW Lounge - JW Marriott Hotel Kolkata,18420370,Science City Area
Oh! Calcutta,21217,Science City Area
Eden Pavilion - ITC Sonar,21626,Science City Area
Rang De Basanti Dhaba,18631001,Science City Area
Dum Pukht - ITC Sonar,21611,Science City Area
Fabelle Chocolate Boutique - ITC Sonar,18343772,Science City Area
Pan Asian - ITC Sonar,21516,Science City Area
The Box,18420505,Science City Area
Nutmeg - ITC Sonar,21613,Science City Area
West View Bar & Grill - ITC Sonar,21627,Science City Area
The All Fish Restaurant,18643619,Science City Area
Don Giovanni's,18509406,Science City Area
Masque Lounge & Bar,22197,Science City Area
Papa Chow,18597922,Science City Area
Haji Saheb,18288753,Science City Area
Kung Pao,18354576,Science City Area
Saatvik by Starvin Marvin,18610554,Science City Area
Uddta Punjab Dhaba,18884716,Science City Area
Welex Food Company,18707748,Science City Area
Doyel Food Park,18621013,Science City Area
Thali Junction,18667578,Science City Area
Spice Garden,18440244,Science City Area
Happy Baking,18270230,Science City Area
The Dessert Box,18633116,Science City Area
Banalata,23230,Science City Area
WTF! - Where's The Food,18775280,Sector 4 Salt Lake
